osmid,coord,building,amenity,geometry,services,bus
607891018,"(52.07385526639462, 5.092840313061812)",yes,,"POLYGON ((5.0928627 52.0738741, 5.0928721 52.0738639, 5.092878 52.0738575, 5.0928179 52.0738364, 5.0928027 52.0738531, 5.0928627 52.0738741))","['Working', 'Commerce', 'Healthcare', 'Entertainment']",Node_20
607891019,"(52.07392978766634, 5.092771221729513)",yes,,"POLYGON ((5.0927335 52.0739274, 5.0927935 52.0739487, 5.0928089 52.0739321, 5.09275 52.0739113, 5.0927489 52.0739109, 5.0927335 52.0739274))","['Working', 'Healthcare', 'Education', 'Entertainment']",Node_20
622473779,"(52.06733214965468, 5.101714991205562)",yes,,"POLYGON ((5.1016526 52.0673351, 5.1016883 52.0672969, 5.1017774 52.0673288, 5.1017413 52.0673676, 5.1016664 52.0673402, 5.1016526 52.0673351))","['Living', 'Working']",Node_68
694333089,"(52.07397365489453, 5.090957967212186)",yes,,"POLYGON ((5.0909344 52.0739808, 5.0909598 52.0739898, 5.0909815 52.0739665, 5.0909562 52.0739575, 5.0909344 52.0739808))","['Commerce', 'Healthcare', 'Entertainment']",Node_97
694333091,"(52.07395564510548, 5.090907332787813)",yes,,"POLYGON ((5.0908838 52.0739628, 5.0909091 52.0739718, 5.0909309 52.0739485, 5.0909055 52.0739395, 5.0908838 52.0739628))","['Working', 'Entertainment']",Node_97
694333092,"(52.07396465000001, 5.09093265)",yes,,"POLYGON ((5.0909562 52.0739575, 5.0909309 52.0739485, 5.0909091 52.0739718, 5.0909344 52.0739808, 5.0909562 52.0739575))","['Working', 'Education']",Node_97
694333093,"(52.073923549999996, 5.09090365)",yes,,"POLYGON ((5.0909272 52.0739164, 5.0909018 52.0739076, 5.0908801 52.0739307, 5.0909055 52.0739395, 5.0909272 52.0739164))","['Living', 'Working', 'Healthcare', 'Education']",Node_97
694333094,"(52.07394675000001, 5.09088195)",yes,,"POLYGON ((5.0908838 52.0739628, 5.0909055 52.0739395, 5.0908801 52.0739307, 5.0908584 52.073954, 5.0908838 52.0739628))","['Living', 'Working', 'Commerce', 'Healthcare', 'Entertainment']",Node_97
694333095,"(52.073484717208544, 5.090012448247305)",yes,,"POLYGON ((5.089989 52.073492, 5.0900142 52.0735008, 5.0900359 52.0734775, 5.0900107 52.0734686, 5.089989 52.073492))","['Living', 'Working', 'Commerce', 'Entertainment']",Node_170
694333096,"(52.0739002449937, 5.0909254327753555)",yes,,"POLYGON ((5.0909272 52.0739164, 5.0909491 52.0738929, 5.0909236 52.0738841, 5.0909018 52.0739076, 5.0909272 52.0739164))","['Working', 'Entertainment']",Node_97
694333097,"(52.07382976726796, 5.090990748060218)",yes,,"POLYGON ((5.0909927 52.0738459, 5.0910143 52.0738225, 5.0909888 52.0738136, 5.0909672 52.0738371, 5.0909927 52.0738459))","['Working', 'Healthcare', 'Entertainment']",Node_97
694333099,"(52.07380633774195, 5.091012419080862)",yes,,"POLYGON ((5.091036 52.073799, 5.0910106 52.0737902, 5.0909888 52.0738136, 5.0910143 52.0738225, 5.091036 52.073799))","['Living', 'Working', 'Healthcare', 'Entertainment']",Node_97
694333101,"(52.07378289502713, 5.0910342327773614)",yes,,"POLYGON ((5.091036 52.073799, 5.0910579 52.0737756, 5.0910324 52.0737668, 5.0910106 52.0737902, 5.091036 52.073799))","['Living', 'Healthcare', 'Education', 'Entertainment']",Node_97
694333104,"(52.07375970506682, 5.091055847355012)",yes,,"POLYGON ((5.0910324 52.0737668, 5.0910579 52.0737756, 5.0910793 52.0737526, 5.0910546 52.0737441, 5.0910538 52.0737438, 5.0910324 52.0737668))","['Living', 'Commerce', 'Education']",Node_97
694333107,"(52.07385324498254, 5.090969132743044)",yes,,"POLYGON ((5.0909927 52.0738459, 5.0909672 52.0738371, 5.0909456 52.0738606, 5.090971 52.0738694, 5.0909927 52.0738459))","['Living', 'Working', 'Commerce', 'Healthcare', 'Education']",Node_97
694333110,"(52.07350808279146, 5.089990751752695)",yes,,"POLYGON ((5.0899673 52.0735153, 5.0899925 52.0735242, 5.0900142 52.0735008, 5.089989 52.073492, 5.0899673 52.0735153))","['Living', 'Commerce', 'Healthcare', 'Education']",Node_170
694333111,"(52.07343791723658, 5.090055848138814)",yes,,"POLYGON ((5.0900325 52.0734451, 5.0900577 52.0734539, 5.0900792 52.0734308, 5.090054 52.0734219, 5.0900325 52.0734451))","['Living', 'Working', 'Commerce', 'Education']",Node_170
694333112,"(52.07346128280369, 5.090034201693392)",yes,,"POLYGON ((5.0900107 52.0734686, 5.0900359 52.0734775, 5.0900577 52.0734539, 5.0900325 52.0734451, 5.0900107 52.0734686))","['Commerce', 'Healthcare', 'Entertainment']",Node_170
694333114,"(52.07341469256342, 5.090077434735306)",yes,,"POLYGON ((5.090054 52.0734219, 5.0900792 52.0734308, 5.0901008 52.0734075, 5.0900996 52.073407, 5.0900757 52.0733986, 5.090054 52.0734219))","['Commerce', 'Healthcare', 'Entertainment']",Node_170
694333115,"(52.07387675500073, 5.090947317208541)",yes,,"POLYGON ((5.0909456 52.0738606, 5.0909236 52.0738841, 5.0909491 52.0738929, 5.090971 52.0738694, 5.0909456 52.0738606))","['Living', 'Education', 'Entertainment']",Node_97
694333117,"(52.07358385, 5.0898537500000005)",yes,,"POLYGON ((5.0898303 52.0735911, 5.0898555 52.0736, 5.0898772 52.0735766, 5.089852 52.0735677, 5.0898303 52.0735911))","['Living', 'Entertainment']",Node_170
694333118,"(52.07357486724071, 5.089828398118402)",yes,,"POLYGON ((5.0898048 52.0735821, 5.0898303 52.0735911, 5.089852 52.0735677, 5.0898265 52.0735586, 5.0898048 52.0735821))","['Living', 'Working', 'Healthcare', 'Entertainment']",Node_170
694333119,"(52.07357820000001, 5.08992565)",yes,,"POLYGON ((5.0899022 52.0735854, 5.0899274 52.0735943, 5.0899491 52.073571, 5.0899239 52.0735621, 5.0899022 52.0735854))","['Commerce', 'Education', 'Entertainment']",Node_170
694333121,"(52.073554849999994, 5.089947349999999)",yes,,"POLYGON ((5.0899239 52.0735621, 5.0899491 52.073571, 5.0899708 52.0735476, 5.0899456 52.0735387, 5.0899239 52.0735621))",['Living'],Node_170
694333123,"(52.073531450000004, 5.08996905)",yes,,"POLYGON ((5.0899456 52.0735387, 5.0899708 52.0735476, 5.0899925 52.0735242, 5.0899673 52.0735153, 5.0899456 52.0735387))","['Living', 'Commerce', 'Healthcare', 'Education']",Node_170
694333133,"(52.07360159497578, 5.0899039328061)",yes,,"POLYGON ((5.0898805 52.0736089, 5.0899056 52.0736178, 5.0899274 52.0735943, 5.0899022 52.0735854, 5.0898805 52.0736089))","['Working', 'Entertainment']",Node_170
694333136,"(52.073592732817474, 5.089878851650081)",yes,,"POLYGON ((5.0898555 52.0736, 5.0898805 52.0736089, 5.0899022 52.0735854, 5.0898772 52.0735766, 5.0898555 52.0736))","['Living', 'Healthcare', 'Education', 'Entertainment']",Node_170
697352045,"(52.073857690625935, 5.09243898255237)",yes,,"POLYGON ((5.0924626 52.0738503, 5.0924371 52.0738414, 5.0924222 52.0738576, 5.0924153 52.073865, 5.0924409 52.073874, 5.0924626 52.0738503))","['Commerce', 'Entertainment']",Node_20
697352046,"(52.07375509553316, 5.092534791270508)",yes,,"POLYGON ((5.092558 52.0737475, 5.0925328 52.0737386, 5.0925258 52.0737465, 5.0925116 52.0737627, 5.0925368 52.0737716, 5.092558 52.0737475))","['Living', 'Commerce', 'Education']",Node_20
697352047,"(52.07376401821651, 5.09256020425074)",yes,,"POLYGON ((5.092558 52.0737475, 5.0925368 52.0737716, 5.0925378 52.0737719, 5.0925597 52.0737796, 5.0925624 52.0737805, 5.0925836 52.0737565, 5.092558 52.0737475))","['Living', 'Working', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_20
697352048,"(52.07386660949032, 5.092464536860709)",yes,,"POLYGON ((5.0924882 52.0738592, 5.0924866 52.0738587, 5.0924626 52.0738503, 5.0924409 52.073874, 5.0924665 52.0738829, 5.0924882 52.0738592))","['Working', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_20
697352049,"(52.07387546204365, 5.092490191945597)",yes,,"POLYGON ((5.0924882 52.0738592, 5.0924665 52.0738829, 5.0924922 52.0738917, 5.0924928 52.073891, 5.0925139 52.0738681, 5.0924882 52.0738592))","['Working', 'Commerce', 'Healthcare', 'Education']",Node_20
697352050,"(52.07368079616884, 5.092636603406432)",yes,,"POLYGON ((5.0926128 52.0736882, 5.0926383 52.0736972, 5.0926604 52.0736735, 5.0926587 52.0736728, 5.0926348 52.0736644, 5.0926128 52.0736882))","['Commerce', 'Education', 'Entertainment']",Node_20
697352051,"(52.07368988281634, 5.092662101674052)",yes,,"POLYGON ((5.0926383 52.0736972, 5.0926638 52.0737063, 5.0926859 52.0736825, 5.0926604 52.0736735, 5.0926383 52.0736972))","['Living', 'Education', 'Entertainment']",Node_20
697352052,"(52.07377276083963, 5.092585384567383)",yes,,"POLYGON ((5.0925836 52.0737565, 5.0925624 52.0737805, 5.0925873 52.073789, 5.0926076 52.0737658, 5.0926083 52.073765, 5.0925836 52.0737565))","['Working', 'Commerce']",Node_20
697352053,"(52.07367185631631, 5.092611073173739)",yes,,"POLYGON ((5.0926128 52.0736882, 5.0926348 52.0736644, 5.0926094 52.0736555, 5.0925942 52.0736719, 5.0925873 52.0736793, 5.0926128 52.0736882))","['Healthcare', 'Education', 'Entertainment']",Node_20
697352054,"(52.0735670608869, 5.092708535866736)",yes,,"POLYGON ((5.0927105 52.0735834, 5.0927322 52.0735596, 5.0927066 52.0735507, 5.0926999 52.073558, 5.0926849 52.0735746, 5.0927105 52.0735834))","['Working', 'Healthcare']",Node_20
697352055,"(52.07394058755981, 5.092362018628897)",yes,,"POLYGON ((5.0923639 52.0739569, 5.0923856 52.0739332, 5.0923602 52.0739243, 5.0923529 52.0739322, 5.0923384 52.0739479, 5.0923639 52.0739569))","['Living', 'Working', 'Education']",Node_20
697352056,"(52.07394949079849, 5.092387554986092)",yes,,"POLYGON ((5.0924112 52.0739421, 5.0923856 52.0739332, 5.0923639 52.0739569, 5.0923879 52.0739652, 5.0923895 52.0739658, 5.0924112 52.0739421))",['Commerce'],Node_20
697352057,"(52.073575997556254, 5.09273410140889)",yes,,"POLYGON ((5.0927577 52.0735686, 5.0927322 52.0735596, 5.0927105 52.0735834, 5.0927332 52.0735914, 5.092736 52.0735924, 5.0927577 52.0735686))","['Living', 'Working', 'Healthcare', 'Education']",Node_20
697352058,"(52.07358498274531, 5.0927596018627685)",yes,,"POLYGON ((5.0927577 52.0735686, 5.092736 52.0735924, 5.0927615 52.0736014, 5.0927832 52.0735775, 5.0927577 52.0735686))","['Living', 'Working', 'Healthcare']",Node_20
697352059,"(52.073958450000006, 5.0924131)",yes,,"POLYGON ((5.0924112 52.0739421, 5.0923895 52.0739658, 5.092415 52.0739748, 5.0924367 52.0739511, 5.0924112 52.0739421))","['Working', 'Commerce', 'Healthcare', 'Education']",Node_20
700516337,"(52.07401028208125, 5.09269640268503)",yes,,"POLYGON ((5.0926742 52.0739913, 5.0926588 52.0740078, 5.0926602 52.0740083, 5.0927187 52.0740293, 5.0927339 52.0740127, 5.0926742 52.0739913))","['Living', 'Working', 'Commerce', 'Entertainment']",Node_20
700516338,"(52.07380778319154, 5.092884167251578)",yes,,"POLYGON ((5.0929218 52.07381, 5.0928618 52.0737889, 5.0928465 52.0738055, 5.0929065 52.0738267, 5.0929139 52.0738186, 5.0929218 52.07381))","['Healthcare', 'Entertainment']",Node_20
700516339,"(52.07373406292484, 5.092952537466024)",yes,,"POLYGON ((5.0929303 52.0737152, 5.0929148 52.0737318, 5.092916 52.0737322, 5.0929748 52.0737529, 5.0929903 52.0737364, 5.0929303 52.0737152))","['Living', 'Working', 'Commerce', 'Education', 'Entertainment']",Node_20
700516340,"(52.07394624313771, 5.0927557960108745)",yes,,"POLYGON ((5.0927335 52.0739274, 5.0927182 52.073944, 5.0927783 52.073965, 5.0927862 52.0739565, 5.0927935 52.0739487, 5.0927335 52.0739274))","['Commerce', 'Entertainment']",Node_20
700516341,"(52.073871847313036, 5.092825121125454)",yes,,"POLYGON ((5.0928627 52.0738741, 5.0928027 52.0738531, 5.0927875 52.0738696, 5.0927884 52.0738699, 5.0928476 52.0738906, 5.0928627 52.0738741))",['Education'],Node_20
700516342,"(52.0736699653465, 5.093012228548173)",yes,,"POLYGON ((5.0929899 52.0736511, 5.0929745 52.0736678, 5.0930346 52.0736888, 5.093041 52.0736819, 5.09305 52.0736722, 5.0929899 52.0736511))","['Living', 'Working']",Node_20
700516343,"(52.07455069151777, 5.092229298020059)",yes,,"POLYGON ((5.0921916 52.0745485, 5.0922519 52.0745695, 5.0922604 52.0745602, 5.092267 52.074553, 5.0922416 52.0745441, 5.0922071 52.0745318, 5.0921916 52.0745485))","['Working', 'Healthcare', 'Education']",Node_21
700516344,"(52.0744863626589, 5.092288782802899)",yes,,"POLYGON ((5.0923115 52.0745051, 5.0923263 52.074489, 5.0922676 52.0744678, 5.0922667 52.0744675, 5.0922513 52.0744841, 5.0923115 52.0745051))","['Working', 'Commerce']",Node_21
700516345,"(52.0742663514768, 5.092458654344228)",yes,,"POLYGON ((5.092421 52.074264, 5.0924808 52.0742853, 5.0924896 52.0742759, 5.0924963 52.0742687, 5.0924365 52.0742474, 5.092421 52.074264))","['Commerce', 'Education']",Node_21
700516346,"(52.0742186211763, 5.0925030981425055)",yes,,"POLYGON ((5.0924806 52.0741998, 5.0924653 52.0742163, 5.0925255 52.0742375, 5.0925324 52.07423, 5.0925408 52.0742208, 5.0924806 52.0741998))","['Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_21
700516347,"(52.074404708765876, 5.092330296560103)",yes,,"POLYGON ((5.0923528 52.0744236, 5.0923613 52.0744143, 5.092368 52.0744071, 5.092308 52.0743858, 5.0922926 52.0744024, 5.0923528 52.0744236))","['Living', 'Working', 'Commerce', 'Healthcare', 'Education']",Node_21
700516348,"(52.07434062403297, 5.092389972405097)",yes,,"POLYGON ((5.0924123 52.0743595, 5.0924276 52.0743431, 5.0923687 52.074322, 5.0923682 52.0743219, 5.0923678 52.0743217, 5.0923524 52.0743383, 5.0924123 52.0743595))","['Living', 'Commerce', 'Education', 'Entertainment']",Node_21
700516349,"(52.07414622492252, 5.092570310074413)",yes,,"POLYGON ((5.0925478 52.0741273, 5.0925324 52.074144, 5.0925337 52.0741445, 5.0925927 52.0741652, 5.0926082 52.0741483, 5.0925478 52.0741273))","['Commerce', 'Education']",Node_21
700516350,"(52.074082151486195, 5.0926294857236805)",yes,,"POLYGON ((5.0926672 52.0740844, 5.0926071 52.0740633, 5.0925918 52.0740799, 5.0926518 52.074101, 5.0926583 52.074094, 5.0926672 52.0740844))","['Living', 'Education', 'Entertainment']",Node_21
746217336,"(52.07746898040782, 5.084631282672081)",yes,,"POLYGON ((5.0846077 52.0774764, 5.084633 52.0774852, 5.0846549 52.0774615, 5.0846353 52.0774548, 5.0846295 52.0774528, 5.0846077 52.0774764))","['Living', 'Working', 'Education']",Node_1
746217337,"(52.07749227704943, 5.084609682520588)",yes,,"POLYGON ((5.0845863 52.0774994, 5.0846118 52.0775081, 5.084633 52.0774852, 5.0846077 52.0774764, 5.0845863 52.0774994))","['Living', 'Working', 'Healthcare', 'Education']",Node_1
746217338,"(52.07767832569309, 5.084438525649422)",yes,,"POLYGON ((5.084436 52.077663, 5.084415 52.077685, 5.084441 52.077694, 5.084462 52.077671, 5.084436 52.077663))","['Living', 'Healthcare', 'Education', 'Entertainment']",Node_1
746217339,"(52.07765505387206, 5.084460171717172)",yes,,"POLYGON ((5.084436 52.077663, 5.084462 52.077671, 5.084484 52.077647, 5.084459 52.077639, 5.084436 52.077663))","['Education', 'Entertainment']",Node_1
746217340,"(52.07786641632441, 5.084267127617425)",yes,,"POLYGON ((5.0842435 52.0778732, 5.0842699 52.0778825, 5.0842906 52.0778594, 5.0842646 52.0778504, 5.0842435 52.0778732))","['Living', 'Working', 'Commerce', 'Education', 'Entertainment']",Node_1
746217341,"(52.07784299077049, 5.084288440337866)",yes,,"POLYGON ((5.0842646 52.0778504, 5.0842906 52.0778594, 5.0843121 52.0778354, 5.0842866 52.0778266, 5.0842646 52.0778504))","['Commerce', 'Healthcare']",Node_1
819252620,"(52.072381098475546, 5.08805312391213)",retail,,"POLYGON ((5.0879575 52.0724583, 5.0879185 52.0723433, 5.0879958 52.0723334, 5.0879866 52.0723061, 5.0879975 52.0723043, 5.0880012 52.072297, 5.0880276 52.0722942, 5.0880356 52.0722991, 5.0881274 52.0722877, 5.0881315 52.0722996, 5.0881384 52.0722987, 5.0881492 52.0723307, 5.088142 52.0723316, 5.088146 52.0723436, 5.0881357 52.072345, 5.0881554 52.0724029, 5.0881662 52.0724016, 5.0881694 52.072411, 5.0881776 52.0724099, 5.0881865 52.0724362, 5.0881787 52.0724372, 5.0881823 52.0724477, 5.0880526 52.0724643, 5.0880467 52.0724469, 5.0879575 52.0724583))","['Working', 'Commerce']",Node_170
819563669,"(52.07894111073865, 5.0899784429805095)",yes,,"POLYGON ((5.0899112 52.0789647, 5.0899694 52.0789853, 5.0899795 52.0789888, 5.0900457 52.0789175, 5.0899865 52.0788966, 5.0899774 52.0788934, 5.0899112 52.0789647))","['Living', 'Commerce']",Node_168
819563673,"(52.07883865, 5.0892266500000005)",yes,,"POLYGON ((5.089203 52.0788459, 5.0892284 52.0788549, 5.0892503 52.0788314, 5.0892249 52.0788224, 5.089203 52.0788459))","['Working', 'Healthcare', 'Education', 'Entertainment']",Node_168
819563674,"(52.07886215, 5.0892047499999995)",yes,,"POLYGON ((5.089203 52.0788459, 5.0891811 52.0788694, 5.0892065 52.0788784, 5.0892284 52.0788549, 5.089203 52.0788459))","['Commerce', 'Healthcare']",Node_168
819563675,"(52.07902871645726, 5.089876220414406)",yes,,"POLYGON ((5.0898503 52.0790302, 5.0898873 52.0790432, 5.0899022 52.0790273, 5.0898651 52.0790142, 5.0898503 52.0790302))","['Commerce', 'Entertainment']",Node_168
819563676,"(52.07905344929413, 5.090035332779227)",yes,,"POLYGON ((5.0900091 52.0790546, 5.0900468 52.0790681, 5.0900616 52.0790523, 5.0900238 52.0790388, 5.0900091 52.0790546))","['Education', 'Entertainment']",Node_15
819563678,"(52.07933286605504, 5.0898584508299765)",yes,,"POLYGON ((5.0898204 52.0792915, 5.0897813 52.0793336, 5.0898962 52.0793742, 5.0899358 52.0793322, 5.0898204 52.0792915))","['Living', 'Working', 'Healthcare', 'Education']",Node_163
819563679,"(52.079082504857205, 5.089915317277543)",yes,,"POLYGON ((5.0898915 52.0790897, 5.0899174 52.0790988, 5.0899391 52.0790753, 5.0899133 52.0790662, 5.0898915 52.0790897))","['Living', 'Working', 'Commerce', 'Healthcare']",Node_168
819563680,"(52.079015432752776, 5.089838512868891)",yes,,"POLYGON ((5.0898503 52.0790302, 5.0898651 52.0790142, 5.0898267 52.0790007, 5.0898119 52.0790166, 5.0898503 52.0790302))","['Living', 'Working', 'Commerce', 'Entertainment']",Node_168
819563681,"(52.079189917243724, 5.089815748075169)",yes,,"POLYGON ((5.0898138 52.0791736, 5.0897919 52.0791971, 5.0898177 52.0792062, 5.0898396 52.0791828, 5.0898138 52.0791736))",['Living'],Node_163
819563683,"(52.07957998046989, 5.090400542398665)",apartments,,"POLYGON ((5.090411 52.0794043, 5.0904437 52.0793691, 5.0904654 52.0793458, 5.0904878 52.0793217, 5.0904896 52.0793197, 5.0904915 52.0793177, 5.0905271 52.0792799, 5.0905302 52.0792811, 5.0905327 52.079282, 5.0905628 52.0792926, 5.090572 52.0792827, 5.09055 52.0792746, 5.0905507 52.0792737, 5.090629 52.0793008, 5.0906396 52.0792891, 5.0906772 52.0793024, 5.0906796 52.0792998, 5.0906806 52.0793002, 5.0906842 52.0793014, 5.0906599 52.079327, 5.0906671 52.0793295, 5.0906658 52.0793308, 5.0906317 52.0793674, 5.0907264 52.0794008, 5.0905646 52.0795752, 5.0902992 52.0798606, 5.0902863 52.0798743, 5.090119 52.0798158, 5.090112 52.0798134, 5.0900505 52.0797915, 5.0900622 52.079779, 5.0900651 52.0797759, 5.090084 52.0797557, 5.0901169 52.0797206, 5.0901182 52.0797193, 5.0901386 52.0796973, 5.0901718 52.0796616, 5.0901935 52.0796382, 5.090226 52.0796033, 5.0902477 52.0795799, 5.0902805 52.0795447, 5.0903022 52.0795213, 5.090335 52.0794861, 5.0903567 52.0794627, 5.0903893 52.0794276, 5.090411 52.0794043))",['Living'],Node_163
819563684,"(52.07885324903307, 5.0893793326056)",yes,,"POLYGON ((5.0893538 52.0788548, 5.0893901 52.0788676, 5.0894049 52.0788517, 5.0893685 52.0788389, 5.0893538 52.0788548))","['Living', 'Working', 'Healthcare', 'Entertainment']",Node_168
819563685,"(52.0791169, 5.08949715)",yes,,"POLYGON ((5.0894718 52.0791185, 5.0895077 52.0791312, 5.0895225 52.0791153, 5.0894866 52.0791026, 5.0894718 52.0791185))","['Working', 'Healthcare', 'Entertainment']",Node_168
819563686,"(52.07892285, 5.0891484)",yes,,"POLYGON ((5.0891247 52.0789301, 5.0891504 52.0789391, 5.0891721 52.0789156, 5.0891464 52.0789066, 5.0891247 52.0789301))","['Living', 'Commerce']",Node_168
819563687,"(52.07906865, 5.089360599999999)",yes,,"POLYGON ((5.0893351 52.0790702, 5.0893713 52.079083, 5.0893861 52.0790671, 5.0893499 52.0790543, 5.0893351 52.0790702))","['Living', 'Working', 'Commerce', 'Healthcare', 'Education', 'Entertainment']",Node_168
